Date,RetailDayOfYear,RetailMonth,RetailYear,RetailWeek,RetailSemester,RetailMonthEnd,RetailWeekEnd,RetailSemesterEnd,IsWeekend,RetailYearStartPrev,MonthName,MonthAbbr
2025-03-27,53,2,2025,8,1,2025-03-30,2025-03-30,2025-08-03,False,2024-02-05,March,Mar
2025-03-28,54,2,2025,8,1,2025-03-30,2025-03-30,2025-08-03,False,2024-02-05,March,Mar
2025-03-29,55,2,2025,8,1,2025-03-30,2025-03-30,2025-08-03,True,2024-02-05,March,Mar
2025-03-30,56,2,2025,8,1,2025-03-30,2025-03-30,2025-08-03,False,2024-02-05,March,Mar
2025-03-31,57,3,2025,9,1,,2025-04-06,2025-08-03,False,2024-02-05,March,Mar
2025-04-01,58,3,2025,9,1,,2025-04-06,2025-08-03,False,2024-02-05,April,Apr
2025-04-02,59,3,2025,9,1,,2025-04-06,2025-08-03,False,2024-02-05,April,Apr
2025-04-03,60,3,2025,9,1,,2025-04-06,2025-08-03,False,2024-02-05,April,Apr
2025-04-04,61,3,2025,9,1,,2025-04-06,2025-08-03,False,2024-02-05,April,Apr
2025-04-05,62,3,2025,9,1,,2025-04-06,2025-08-03,True,2024-02-05,April,Apr
2025-04-06,63,3,2025,9,1,,2025-04-06,2025-08-03,False,2024-02-05,April,Apr
2025-04-07,64,3,2025,10,1,,2025-04-13,2025-08-03,False,2024-02-05,April,Apr
2025-04-08,65,3,2025,10,1,,2025-04-13,2025-08-03,False,2024-02-05,April,Apr
2025-04-09,66,3,2025,10,1,,2025-04-13,2025-08-03,False,2024-02-05,April,Apr
2025-04-10,67,3,2025,10,1,,2025-04-13,2025-08-03,False,2024-02-05,April,Apr
2025-04-11,68,3,2025,10,1,,2025-04-13,2025-08-03,False,2024-02-05,April,Apr
2025-04-12,69,3,2025,10,1,,2025-04-13,2025-08-03,True,2024-02-05,April,Apr
2025-04-13,70,3,2025,10,1,,2025-04-13,2025-08-03,False,2024-02-05,April,Apr
2025-04-14,71,3,2025,11,1,,2025-04-20,2025-08-03,False,2024-02-05,April,Apr
2025-04-15,72,3,2025,11,1,,2025-04-20,2025-08-03,False,2024-02-05,April,Apr
2025-04-16,73,3,2025,11,1,,2025-04-20,2025-08-03,False,2024-02-05,April,Apr
2025-04-17,74,3,2025,11,1,,2025-04-20,2025-08-03,False,2024-02-05,April,Apr
2025-04-18,75,3,2025,11,1,,2025-04-20,2025-08-03,False,2024-02-05,April,Apr
2025-04-19,76,3,2025,11,1,,2025-04-20,2025-08-03,True,2024-02-05,April,Apr
2025-04-20,77,3,2025,11,1,,2025-04-20,2025-08-03,False,2024-02-05,April,Apr
2025-04-21,78,3,2025,12,1,,2025-04-27,2025-08-03,False,2024-02-05,April,Apr
2025-04-22,79,3,2025,12,1,,2025-04-27,2025-08-03,False,2024-02-05,April,Apr
2025-04-23,80,3,2025,12,1,,2025-04-27,2025-08-03,False,2024-02-05,April,Apr
2025-04-24,81,3,2025,12,1,,2025-04-27,2025-08-03,False,2024-02-05,April,Apr
2025-04-25,82,3,2025,12,1,,2025-04-27,2025-08-03,False,2024-02-05,April,Apr
2025-04-26,83,3,2025,12,1,,2025-04-27,2025-08-03,True,2024-02-05,April,Apr
2025-04-27,84,3,2025,12,1,,2025-04-27,2025-08-03,False,2024-02-05,April,Apr
2025-04-28,85,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,False,2024-02-05,April,Apr
2025-04-29,86,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,False,2024-02-05,April,Apr
2025-04-30,87,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,False,2024-02-05,April,Apr
2025-05-01,88,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,False,2024-02-05,May,May
2025-05-02,89,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,False,2024-02-05,May,May
2025-05-03,90,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,True,2024-02-05,May,May
2025-05-04,91,3,2025,13,1,2025-05-04,2025-05-04,2025-08-03,False,2024-02-05,May,May
2025-05-05,92,4,2025,14,1,,2025-05-11,2025-08-03,False,2024-02-05,May,May
2025-05-06,93,4,2025,14,1,,2025-05-11,2025-08-03,False,2024-02-05,May,May
2025-05-07,94,4,2025,14,1,,2025-05-11,2025-08-03,False,2024-02-05,May,May
2025-05-08,95,4,2025,14,1,,2025-05-11,2025-08-03,False,2024-02-05,May,May
2025-05-09,96,4,2025,14,1,,2025-05-11,2025-08-03,False,2024-02-05,May,May
2025-05-10,97,4,2025,14,1,,2025-05-11,2025-08-03,True,2024-02-05,May,May
2025-05-11,98,4,2025,14,1,,2025-05-11,2025-08-03,False,2024-02-05,May,May
2025-05-12,99,4,2025,15,1,,2025-05-18,2025-08-03,False,2024-02-05,May,May
2025-05-13,100,4,2025,15,1,,2025-05-18,2025-08-03,False,2024-02-05,May,May
2025-05-14,101,4,2025,15,1,,2025-05-18,2025-08-03,False,2024-02-05,May,May
2025-05-15,102,4,2025,15,1,,2025-05-18,2025-08-03,False,2024-02-05,May,May
2025-05-16,103,4,2025,15,1,,2025-05-18,2025-08-03,False,2024-02-05,May,May
2025-05-17,104,4,2025,15,1,,2025-05-18,2025-08-03,True,2024-02-05,May,May
2025-05-18,105,4,2025,15,1,,2025-05-18,2025-08-03,False,2024-02-05,May,May
2025-05-19,106,4,2025,16,1,,2025-05-25,2025-08-03,False,2024-02-05,May,May
2025-05-20,107,4,2025,16,1,,2025-05-25,2025-08-03,False,2024-02-05,May,May
2025-05-21,108,4,2025,16,1,,2025-05-25,2025-08-03,False,2024-02-05,May,May
2025-05-22,109,4,2025,16,1,,2025-05-25,2025-08-03,False,2024-02-05,May,May
2025-05-23,110,4,2025,16,1,,2025-05-25,2025-08-03,False,2024-02-05,May,May
2025-05-24,111,4,2025,16,1,,2025-05-25,2025-08-03,True,2024-02-05,May,May
2025-05-25,112,4,2025,16,1,,2025-05-25,2025-08-03,False,2024-02-05,May,May
2025-05-26,113,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,False,2024-02-05,May,May
2025-05-27,114,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,False,2024-02-05,May,May
2025-05-28,115,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,False,2024-02-05,May,May
2025-05-29,116,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,False,2024-02-05,May,May
2025-05-30,117,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,False,2024-02-05,May,May
2025-05-31,118,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,True,2024-02-05,May,May
2025-06-01,119,4,2025,17,1,2025-06-01,2025-06-01,2025-08-03,False,2024-02-05,June,Jun
2025-06-02,120,5,2025,18,1,,2025-06-08,2025-08-03,False,2024-02-05,June,Jun
2025-06-03,121,5,2025,18,1,,2025-06-08,2025-08-03,False,2024-02-05,June,Jun
2025-06-04,122,5,2025,18,1,,2025-06-08,2025-08-03,False,2024-02-05,June,Jun
2025-06-05,123,5,2025,18,1,,2025-06-08,2025-08-03,False,2024-02-05,June,Jun
2025-06-06,124,5,2025,18,1,,2025-06-08,2025-08-03,False,2024-02-05,June,Jun
2025-06-07,125,5,2025,18,1,,2025-06-08,2025-08-03,True,2024-02-05,June,Jun
2025-06-08,126,5,2025,18,1,,2025-06-08,2025-08-03,False,2024-02-05,June,Jun
2025-06-09,127,5,2025,19,1,,2025-06-15,2025-08-03,False,2024-02-05,June,Jun
2025-06-10,128,5,2025,19,1,,2025-06-15,2025-08-03,False,2024-02-05,June,Jun
2025-06-11,129,5,2025,19,1,,2025-06-15,2025-08-03,False,2024-02-05,June,Jun
2025-06-12,130,5,2025,19,1,,2025-06-15,2025-08-03,False,2024-02-05,June,Jun
2025-06-13,131,5,2025,19,1,,2025-06-15,2025-08-03,False,2024-02-05,June,Jun
2025-06-14,132,5,2025,19,1,,2025-06-15,2025-08-03,True,2024-02-05,June,Jun
2025-06-15,133,5,2025,19,1,,2025-06-15,2025-08-03,False,2024-02-05,June,Jun
2025-06-16,134,5,2025,20,1,,2025-06-22,2025-08-03,False,2024-02-05,June,Jun
2025-06-17,135,5,2025,20,1,,2025-06-22,2025-08-03,False,2024-02-05,June,Jun
2025-06-18,136,5,2025,20,1,,2025-06-22,2025-08-03,False,2024-02-05,June,Jun
2025-06-19,137,5,2025,20,1,,2025-06-22,2025-08-03,False,2024-02-05,June,Jun
2025-06-20,138,5,2025,20,1,,2025-06-22,2025-08-03,False,2024-02-05,June,Jun
2025-06-21,139,5,2025,20,1,,2025-06-22,2025-08-03,True,2024-02-05,June,Jun
2025-06-22,140,5,2025,20,1,,2025-06-22,2025-08-03,False,2024-02-05,June,Jun
2025-06-23,141,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,False,2024-02-05,June,Jun
2025-06-24,142,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,False,2024-02-05,June,Jun
2025-06-25,143,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,False,2024-02-05,June,Jun
2025-06-26,144,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,False,2024-02-05,June,Jun
2025-06-27,145,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,False,2024-02-05,June,Jun
2025-06-28,146,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,True,2024-02-05,June,Jun
2025-06-29,147,5,2025,21,1,2025-06-29,2025-06-29,2025-08-03,False,2024-02-05,June,Jun
2025-06-30,148,6,2025,22,1,,2025-07-06,2025-08-03,False,2024-02-05,June,Jun
2025-07-01,149,6,2025,22,1,,2025-07-06,2025-08-03,False,2024-02-05,July,Jul
2025-07-02,150,6,2025,22,1,,2025-07-06,2025-08-03,False,2024-02-05,July,Jul
2025-07-03,151,6,2025,22,1,,2025-07-06,2025-08-03,False,2024-02-05,July,Jul
2025-07-04,152,6,2025,22,1,,2025-07-06,2025-08-03,False,2024-02-05,July,Jul
2025-07-05,153,6,2025,22,1,,2025-07-06,2025-08-03,True,2024-02-05,July,Jul
2025-07-06,154,6,2025,22,1,,2025-07-06,2025-08-03,False,2024-02-05,July,Jul
2025-07-07,155,6,2025,23,1,,2025-07-13,2025-08-03,False,2024-02-05,July,Jul
2025-07-08,156,6,2025,23,1,,2025-07-13,2025-08-03,False,2024-02-05,July,Jul
2025-07-09,157,6,2025,23,1,,2025-07-13,2025-08-03,False,2024-02-05,July,Jul
2025-07-10,158,6,2025,23,1,,2025-07-13,2025-08-03,False,2024-02-05,July,Jul
2025-07-11,159,6,2025,23,1,,2025-07-13,2025-08-03,False,2024-02-05,July,Jul
2025-07-12,160,6,2025,23,1,,2025-07-13,2025-08-03,True,2024-02-05,July,Jul
2025-07-13,161,6,2025,23,1,,2025-07-13,2025-08-03,False,2024-02-05,July,Jul
2025-07-14,162,6,2025,24,1,,2025-07-20,2025-08-03,False,2024-02-05,July,Jul
2025-07-15,163,6,2025,24,1,,2025-07-20,2025-08-03,False,2024-02-05,July,Jul
2025-07-16,164,6,2025,24,1,,2025-07-20,2025-08-03,False,2024-02-05,July,Jul
2025-07-17,165,6,2025,24,1,,2025-07-20,2025-08-03,False,2024-02-05,July,Jul
2025-07-18,166,6,2025,24,1,,2025-07-20,2025-08-03,False,2024-02-05,July,Jul
2025-07-19,167,6,2025,24,1,,2025-07-20,2025-08-03,True,2024-02-05,July,Jul
2025-07-20,168,6,2025,24,1,,2025-07-20,2025-08-03,False,2024-02-05,July,Jul
2025-07-21,169,6,2025,25,1,,2025-07-27,2025-08-03,False,2024-02-05,July,Jul
2025-07-22,170,6,2025,25,1,,2025-07-27,2025-08-03,False,2024-02-05,July,Jul
2025-07-23,171,6,2025,25,1,,2025-07-27,2025-08-03,False,2024-02-05,July,Jul
2025-07-24,172,6,2025,25,1,,2025-07-27,2025-08-03,False,2024-02-05,July,Jul
2025-07-25,173,6,2025,25,1,,2025-07-27,2025-08-03,False,2024-02-05,July,Jul
2025-07-26,174,6,2025,25,1,,2025-07-27,2025-08-03,True,2024-02-05,July,Jul
2025-07-27,175,6,2025,25,1,,2025-07-27,2025-08-03,False,2024-02-05,July,Jul
2025-07-28,176,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,False,2024-02-05,July,Jul
2025-07-29,177,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,False,2024-02-05,July,Jul
2025-07-30,178,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,False,2024-02-05,July,Jul
2025-07-31,179,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,False,2024-02-05,July,Jul
2025-08-01,180,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,False,2024-02-05,August,Aug
2025-08-02,181,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,True,2024-02-05,August,Aug
2025-08-03,182,6,2025,26,1,2025-08-03,2025-08-03,2025-08-03,False,2024-02-05,August,Aug
2025-08-04,183,7,2025,27,2,,2025-08-10,2026-02-01,False,2024-02-05,August,Aug
2025-08-05,184,7,2025,27,2,,2025-08-10,2026-02-01,False,2024-02-05,August,Aug
2025-08-06,185,7,2025,27,2,,2025-08-10,2026-02-01,False,2024-02-05,August,Aug
2025-08-07,186,7,2025,27,2,,2025-08-10,2026-02-01,False,2024-02-05,August,Aug
2025-08-08,187,7,2025,27,2,,2025-08-10,2026-02-01,False,2024-02-05,August,Aug
2025-08-09,188,7,2025,27,2,,2025-08-10,2026-02-01,True,2024-02-05,August,Aug
2025-08-10,189,7,2025,27,2,,2025-08-10,2026-02-01,False,2024-02-05,August,Aug
2025-08-11,190,7,2025,28,2,,2025-08-17,2026-02-01,False,2024-02-05,August,Aug
2025-08-12,191,7,2025,28,2,,2025-08-17,2026-02-01,False,2024-02-05,August,Aug
2025-08-13,192,7,2025,28,2,,2025-08-17,2026-02-01,False,2024-02-05,August,Aug
2025-08-14,193,7,2025,28,2,,2025-08-17,2026-02-01,False,2024-02-05,August,Aug
2025-08-15,194,7,2025,28,2,,2025-08-17,2026-02-01,False,2024-02-05,August,Aug
2025-08-16,195,7,2025,28,2,,2025-08-17,2026-02-01,True,2024-02-05,August,Aug
2025-08-17,196,7,2025,28,2,,2025-08-17,2026-02-01,False,2024-02-05,August,Aug
2025-08-18,197,7,2025,29,2,,2025-08-24,2026-02-01,False,2024-02-05,August,Aug
2025-08-19,198,7,2025,29,2,,2025-08-24,2026-02-01,False,2024-02-05,August,Aug
2025-08-20,199,7,2025,29,2,,2025-08-24,2026-02-01,False,2024-02-05,August,Aug
2025-08-21,200,7,2025,29,2,,2025-08-24,2026-02-01,False,2024-02-05,August,Aug
2025-08-22,201,7,2025,29,2,,2025-08-24,2026-02-01,False,2024-02-05,August,Aug
2025-08-23,202,7,2025,29,2,,2025-08-24,2026-02-01,True,2024-02-05,August,Aug
2025-08-24,203,7,2025,29,2,,2025-08-24,2026-02-01,False,2024-02-05,August,Aug
2025-08-25,204,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,False,2024-02-05,August,Aug
2025-08-26,205,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,False,2024-02-05,August,Aug
2025-08-27,206,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,False,2024-02-05,August,Aug
2025-08-28,207,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,False,2024-02-05,August,Aug
2025-08-29,208,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,False,2024-02-05,August,Aug
2025-08-30,209,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,True,2024-02-05,August,Aug
2025-08-31,210,7,2025,30,2,2025-08-31,2025-08-31,2026-02-01,False,2024-02-05,August,Aug
2025-09-01,211,8,2025,31,2,,2025-09-07,2026-02-01,False,2024-02-05,September,Sep
2025-09-02,212,8,2025,31,2,,2025-09-07,2026-02-01,False,2024-02-05,September,Sep
2025-09-03,213,8,2025,31,2,,2025-09-07,2026-02-01,False,2024-02-05,September,Sep
2025-09-04,214,8,2025,31,2,,2025-09-07,2026-02-01,False,2024-02-05,September,Sep
2025-09-05,215,8,2025,31,2,,2025-09-07,2026-02-01,False,2024-02-05,September,Sep
2025-09-06,216,8,2025,31,2,,2025-09-07,2026-02-01,True,2024-02-05,September,Sep
2025-09-07,217,8,2025,31,2,,2025-09-07,2026-02-01,False,2024-02-05,September,Sep
2025-09-08,218,8,2025,32,2,,2025-09-14,2026-02-01,False,2024-02-05,September,Sep
2025-09-09,219,8,2025,32,2,,2025-09-14,2026-02-01,False,2024-02-05,September,Sep
2025-09-10,220,8,2025,32,2,,2025-09-14,2026-02-01,False,2024-02-05,September,Sep
2025-09-11,221,8,2025,32,2,,2025-09-14,2026-02-01,False,2024-02-05,September,Sep
2025-09-12,222,8,2025,32,2,,2025-09-14,2026-02-01,False,2024-02-05,September,Sep
2025-09-13,223,8,2025,32,2,,2025-09-14,2026-02-01,True,2024-02-05,September,Sep
2025-09-14,224,8,2025,32,2,,2025-09-14,2026-02-01,False,2024-02-05,September,Sep
2025-09-15,225,8,2025,33,2,,2025-09-21,2026-02-01,False,2024-02-05,September,Sep
2025-09-16,226,8,2025,33,2,,2025-09-21,2026-02-01,False,2024-02-05,September,Sep
2025-09-17,227,8,2025,33,2,,2025-09-21,2026-02-01,False,2024-02-05,September,Sep
2025-09-18,228,8,2025,33,2,,2025-09-21,2026-02-01,False,2024-02-05,September,Sep
2025-09-19,229,8,2025,33,2,,2025-09-21,2026-02-01,False,2024-02-05,September,Sep
2025-09-20,230,8,2025,33,2,,2025-09-21,2026-02-01,True,2024-02-05,September,Sep
2025-09-21,231,8,2025,33,2,,2025-09-21,2026-02-01,False,2024-02-05,September,Sep
2025-09-22,232,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,False,2024-02-05,September,Sep
2025-09-23,233,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,False,2024-02-05,September,Sep
2025-09-24,234,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,False,2024-02-05,September,Sep
2025-09-25,235,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,False,2024-02-05,September,Sep
2025-09-26,236,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,False,2024-02-05,September,Sep
2025-09-27,237,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,True,2024-02-05,September,Sep
2025-09-28,238,8,2025,34,2,2025-09-28,2025-09-28,2026-02-01,False,2024-02-05,September,Sep
2025-09-29,239,9,2025,35,2,,2025-10-05,2026-02-01,False,2024-02-05,September,Sep
2025-09-30,240,9,2025,35,2,,2025-10-05,2026-02-01,False,2024-02-05,September,Sep
2025-10-01,241,9,2025,35,2,,2025-10-05,2026-02-01,False,2024-02-05,October,Oct
2025-10-02,242,9,2025,35,2,,2025-10-05,2026-02-01,False,2024-02-05,October,Oct
2025-10-03,243,9,2025,35,2,,2025-10-05,2026-02-01,False,2024-02-05,October,Oct
2025-10-04,244,9,2025,35,2,,2025-10-05,2026-02-01,True,2024-02-05,October,Oct
2025-10-05,245,9,2025,35,2,,2025-10-05,2026-02-01,False,2024-02-05,October,Oct
2025-10-06,246,9,2025,36,2,,2025-10-12,2026-02-01,False,2024-02-05,October,Oct
2025-10-07,247,9,2025,36,2,,2025-10-12,2026-02-01,False,2024-02-05,October,Oct
2025-10-08,248,9,2025,36,2,,2025-10-12,2026-02-01,False,2024-02-05,October,Oct
2025-10-09,249,9,2025,36,2,,2025-10-12,2026-02-01,False,2024-02-05,October,Oct
2025-10-10,250,9,2025,36,2,,2025-10-12,2026-02-01,False,2024-02-05,October,Oct
2025-10-11,251,9,2025,36,2,,2025-10-12,2026-02-01,True,2024-02-05,October,Oct
2025-10-12,252,9,2025,36,2,,2025-10-12,2026-02-01,False,2024-02-05,October,Oct
2025-10-13,253,9,2025,37,2,,2025-10-19,2026-02-01,False,2024-02-05,October,Oct
2025-10-14,254,9,2025,37,2,,2025-10-19,2026-02-01,False,2024-02-05,October,Oct
2025-10-15,255,9,2025,37,2,,2025-10-19,2026-02-01,False,2024-02-05,October,Oct
2025-10-16,256,9,2025,37,2,,2025-10-19,2026-02-01,False,2024-02-05,October,Oct
2025-10-17,257,9,2025,37,2,,2025-10-19,2026-02-01,False,2024-02-05,October,Oct
2025-10-18,258,9,2025,37,2,,2025-10-19,2026-02-01,True,2024-02-05,October,Oct
2025-10-19,259,9,2025,37,2,,2025-10-19,2026-02-01,False,2024-02-05,October,Oct
2025-10-20,260,9,2025,38,2,,2025-10-26,2026-02-01,False,2024-02-05,October,Oct
2025-10-21,261,9,2025,38,2,,2025-10-26,2026-02-01,False,2024-02-05,October,Oct
2025-10-22,262,9,2025,38,2,,2025-10-26,2026-02-01,False,2024-02-05,October,Oct
2025-10-23,263,9,2025,38,2,,2025-10-26,2026-02-01,False,2024-02-05,October,Oct
2025-10-24,264,9,2025,38,2,,2025-10-26,2026-02-01,False,2024-02-05,October,Oct
2025-10-25,265,9,2025,38,2,,2025-10-26,2026-02-01,True,2024-02-05,October,Oct
2025-10-26,266,9,2025,38,2,,2025-10-26,2026-02-01,False,2024-02-05,October,Oct
2025-10-27,267,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,False,2024-02-05,October,Oct
2025-10-28,268,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,False,2024-02-05,October,Oct
2025-10-29,269,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,False,2024-02-05,October,Oct
2025-10-30,270,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,False,2024-02-05,October,Oct
2025-10-31,271,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,False,2024-02-05,October,Oct
2025-11-01,272,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,True,2024-02-05,November,Nov
2025-11-02,273,9,2025,39,2,2025-11-02,2025-11-02,2026-02-01,False,2024-02-05,November,Nov
2025-11-03,274,10,2025,40,2,,2025-11-09,2026-02-01,False,2024-02-05,November,Nov
2025-11-04,275,10,2025,40,2,,2025-11-09,2026-02-01,False,2024-02-05,November,Nov
2025-11-05,276,10,2025,40,2,,2025-11-09,2026-02-01,False,2024-02-05,November,Nov
2025-11-06,277,10,2025,40,2,,2025-11-09,2026-02-01,False,2024-02-05,November,Nov
2025-11-07,278,10,2025,40,2,,2025-11-09,2026-02-01,False,2024-02-05,November,Nov
2025-11-08,279,10,2025,40,2,,2025-11-09,2026-02-01,True,2024-02-05,November,Nov
2025-11-09,280,10,2025,40,2,,2025-11-09,2026-02-01,False,2024-02-05,November,Nov
2025-11-10,281,10,2025,41,2,,2025-11-16,2026-02-01,False,2024-02-05,November,Nov
2025-11-11,282,10,2025,41,2,,2025-11-16,2026-02-01,False,2024-02-05,November,Nov
2025-11-12,283,10,2025,41,2,,2025-11-16,2026-02-01,False,2024-02-05,November,Nov
2025-11-13,284,10,2025,41,2,,2025-11-16,2026-02-01,False,2024-02-05,November,Nov
2025-11-14,285,10,2025,41,2,,2025-11-16,2026-02-01,False,2024-02-05,November,Nov
2025-11-15,286,10,2025,41,2,,2025-11-16,2026-02-01,True,2024-02-05,November,Nov
2025-11-16,287,10,2025,41,2,,2025-11-16,2026-02-01,False,2024-02-05,November,Nov
2025-11-17,288,10,2025,42,2,,2025-11-23,2026-02-01,False,2024-02-05,November,Nov
2025-11-18,289,10,2025,42,2,,2025-11-23,2026-02-01,False,2024-02-05,November,Nov
2025-11-19,290,10,2025,42,2,,2025-11-23,2026-02-01,False,2024-02-05,November,Nov
2025-11-20,291,10,2025,42,2,,2025-11-23,2026-02-01,False,2024-02-05,November,Nov
2025-11-21,292,10,2025,42,2,,2025-11-23,2026-02-01,False,2024-02-05,November,Nov
2025-11-22,293,10,2025,42,2,,2025-11-23,2026-02-01,True,2024-02-05,November,Nov
2025-11-23,294,10,2025,42,2,,2025-11-23,2026-02-01,False,2024-02-05,November,Nov
2025-11-24,295,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,False,2024-02-05,November,Nov
2025-11-25,296,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,False,2024-02-05,November,Nov
2025-11-26,297,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,False,2024-02-05,November,Nov
2025-11-27,298,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,False,2024-02-05,November,Nov
2025-11-28,299,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,False,2024-02-05,November,Nov
2025-11-29,300,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,True,2024-02-05,November,Nov
2025-11-30,301,10,2025,43,2,2025-11-30,2025-11-30,2026-02-01,False,2024-02-05,November,Nov
2025-12-01,302,11,2025,44,2,,2025-12-07,2026-02-01,False,2024-02-05,December,Dec
2025-12-02,303,11,2025,44,2,,2025-12-07,2026-02-01,False,2024-02-05,December,Dec
2025-12-03,304,11,2025,44,2,,2025-12-07,2026-02-01,False,2024-02-05,December,Dec
2025-12-04,305,11,2025,44,2,,2025-12-07,2026-02-01,False,2024-02-05,December,Dec
2025-12-05,306,11,2025,44,2,,2025-12-07,2026-02-01,False,2024-02-05,December,Dec
2025-12-06,307,11,2025,44,2,,2025-12-07,2026-02-01,True,2024-02-05,December,Dec
2025-12-07,308,11,2025,44,2,,2025-12-07,2026-02-01,False,2024-02-05,December,Dec
2025-12-08,309,11,2025,45,2,,2025-12-14,2026-02-01,False,2024-02-05,December,Dec
2025-12-09,310,11,2025,45,2,,2025-12-14,2026-02-01,False,2024-02-05,December,Dec
2025-12-10,311,11,2025,45,2,,2025-12-14,2026-02-01,False,2024-02-05,December,Dec
2025-12-11,312,11,2025,45,2,,2025-12-14,2026-02-01,False,2024-02-05,December,Dec
2025-12-12,313,11,2025,45,2,,2025-12-14,2026-02-01,False,2024-02-05,December,Dec
2025-12-13,314,11,2025,45,2,,2025-12-14,2026-02-01,True,2024-02-05,December,Dec
2025-12-14,315,11,2025,45,2,,2025-12-14,2026-02-01,False,2024-02-05,December,Dec
2025-12-15,316,11,2025,46,2,,2025-12-21,2026-02-01,False,2024-02-05,December,Dec
2025-12-16,317,11,2025,46,2,,2025-12-21,2026-02-01,False,2024-02-05,December,Dec
2025-12-17,318,11,2025,46,2,,2025-12-21,2026-02-01,False,2024-02-05,December,Dec
2025-12-18,319,11,2025,46,2,,2025-12-21,2026-02-01,False,2024-02-05,December,Dec
2025-12-19,320,11,2025,46,2,,2025-12-21,2026-02-01,False,2024-02-05,December,Dec
2025-12-20,321,11,2025,46,2,,2025-12-21,2026-02-01,True,2024-02-05,December,Dec
2025-12-21,322,11,2025,46,2,,2025-12-21,2026-02-01,False,2024-02-05,December,Dec
2025-12-22,323,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,False,2024-02-05,December,Dec
2025-12-23,324,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,False,2024-02-05,December,Dec
2025-12-24,325,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,False,2024-02-05,December,Dec
2025-12-25,326,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,False,2024-02-05,December,Dec
2025-12-26,327,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,False,2024-02-05,December,Dec
2025-12-27,328,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,True,2024-02-05,December,Dec
2025-12-28,329,11,2025,47,2,2025-12-28,2025-12-28,2026-02-01,False,2024-02-05,December,Dec
2025-12-29,330,12,2025,48,2,,2026-01-04,2026-02-01,False,2024-02-05,December,Dec
